14780000 , 32767, 5000, 37, 5
14800000 , 32767, 5000, -256, -39
14820000 , 32767, 5000, 37, 5
14840000 , 32767, 5000, 37, 5
14860000 , 32767, 5000, 37, 5
14880000 , 32767, 5000, 37, 5
14900000 , 32767, 5000, 37, 5
14920000 , 32767, 5000, 37, 5
14940000 , 32767, 5000, 37, 5
14960000 , 32767, 5000, 37, 5
14980000 , 32767, 5000, 37, 5
15000000 , 32767, 5000, 37, 5
15020000 , 32767, 5000, -256, -39
15040000 , 32767, 5000, -256, -39
15060000 , 32767, 5000, -256, -39
15080000 , 32767, 5000, 37, 5
15100000 , 32767, 5000, -256, -39
15120000 , 32767, 5000, 37, 5
15140000 , 32767, 5000, 37, 5
15160000 , 32767, 5000, 37, 5
15180000 , 32767, 5000, 37, 5
15200000 , 32767, 5000, -256, -39
15220000 , 32767, 5000, 37, 5
15240000 , 32767, 5000, 37, 5
15260000 , 32767, 5000, 37, 5
15280000 , 32767, 5000, 37, 5
15300000 , 32767, 5000, 37, 5
15320000 , 32767, 5000, -256, -39
15340000 , 32767, 5000, 37, 5
15360000 , 32767, 5000, 37, 5
15380000 , 32767, 5000, 37, 5
15400000 , 32767, 5000, 37, 5
15420000 , 32767, 5000, 37, 5
15440000 , 32767, 5000, 37, 5
15460000 , 32767, 5000, 37, 5
15480000 , 32767, 5000, 37, 5
15500000 , 32767, 5000, -256, -39
15520000 , 32767, 5000, -256, -39
15540000 , 32767, 5000, 37, 5
15560000 , 32767, 5000, 37, 5
15580000 , 32767, 5000, 37, 5
15600000 , 32767, 5000, -256, -39
15620000 , 32767, 5000, 37, 5
15640000 , 32767, 5000, -256, -39
15660000 , 32767, 5000, 37, 5
15680000 , 32767, 5000, 37, 5
15700000 , 32767, 5000, 37, 5
15720000 , 32767, 5000, 37, 5
15740000 , 32767, 5000, 37, 5
15760000 , 32767, 5000, -256, -39
15780000 , 32767, 5000, 37, 5
15800000 , 32767, 5000, 37, 5
15820000 , 32767, 5000, 37, 5
15840000 , 32767, 5000, 37, 5
15860000 , 32767, 5000, 37, 5
15880000 , 32767, 5000, 37, 5
15900000 , 32767, 5000, -256, -39
15920000 , 32767, 5000, 37, 5
15940000 , 32767, 5000, -256, -39
15960000 , 32767, 5000, 37, 5
15980000 , 32767, 5000, 37, 5
16000000 , 32767, 5000, 37, 5
16020000 , 32767, 5000, 37, 5
16040000 , 32767, 5000, -256, -39
16060000 , 32767, 5000, 37, 5
16080000 , 32767, 5000, -256, -39
16100000 , 32767, 5000, 37, 5
16120000 , 32767, 5000, 37, 5
16140000 , 32767, 5000, 37, 5
16160000 , 32767, 5000, 37, 5
16180000 , 32767, 5000, 37, 5
16200000 , 32767, 5000, 37, 5
16220000 , 32767, 5000, 37, 5
16240000 , 32767, 5000, 37, 5
16260000 , 32767, 5000, 37, 5
16280000 , 32767, 5000, 37, 5
16300000 , 32767, 5000, 37, 5
16320000 , 32767, 5000, 37, 5
16340000 , 32767, 5000, 37, 5
16360000 , 32767, 5000, 37, 5
16380000 , 32767, 5000, -256, -39
16400000 , 32767, 5000, 37, 5
16420000 , 32767, 5000, 37, 5
16440000 , 32767, 5000, 37, 5
16460000 , 32767, 5000, -256, -39
16480000 , 32767, 5000, -256, -39
16500000 , 32767, 5000, 37, 5
16520000 , 32767, 5000, 37, 5
16540000 , 32767, 5000, 37, 5
16560000 , 32767, 5000, 37, 5
16580000 , 32767, 5000, 37, 5
16600000 , 32767, 5000, 37, 5
16620000 , 32767, 5000, 37, 5
16640000 , 32767, 5000, 37, 5
16660000 , 32767, 5000, 37, 5
16680000 , 32767, 5000, 37, 5
16700000 , 32767, 5000, 37, 5
16720000 , 32767, 5000, 37, 5
16740000 , 32767, 5000, 37, 5
16760000 , 32767, 5000, 37, 5
16780000 , 32767, 5000, 37, 5
16800000 , 32767, 5000, -256, -39
16820000 , 32767, 5000, 37, 5
16840000 , 32767, 5000, 37, 5
16860000 , 32767, 5000, 37, 5
16880000 , 32767, 5000, 37, 5
16900000 , 32767, 5000, -256, -39
16920000 , 32767, 5000, 37, 5
16940000 , 32767, 5000, 37, 5
16960000 , 32767, 5000, 37, 5
16980000 , 32767, 5000, 37, 5
17000000 , 32767, 5000, 37, 5
17020000 , 32767, 5000, 37, 5
17040000 , 32767, 5000, 37, 5
17060000 , 32767, 5000, 37, 5
17080000 , 32767, 5000, -256, -39
17100000 , 32767, 5000, -256, -39
17120000 , 32767, 5000, 37, 5
17140000 , 32767, 5000, 37, 5
17160000 , 32767, 5000, -256, -39
17180000 , 32767, 5000, 37, 5
17200000 , 32767, 5000, 37, 5
17220000 , 32767, 5000, -256, -39
17240000 , 32767, 5000, 37, 5
17260000 , 32767, 5000, 37, 5
17280000 , 32767, 5000, 37, 5
17300000 , 32767, 5000, -256, -39
17320000 , 32767, 5000, -256, -39
17340000 , 32767, 5000, 37, 5
17360000 , 32767, 5000, -256, -39
17380000 , 32767, 5000, 37, 5
17400000 , 32767, 5000, -256, -39
17420000 , 32767, 5000, 37, 5
17440000 , 32767, 5000, 37, 5
17460000 , 32767, 5000, -256, -39
17480000 , 32767, 5000, 37, 5
17500000 , 32767, 5000, 37, 5
17520000 , 32767, 5000, -256, -39
17540000 , 32767, 5000, 37, 5
17560000 , 32767, 5000, 37, 5
17580000 , 32767, 5000, 37, 5
17600000 , 32767, 5000, 37, 5
17620000 , 32767, 5000, 37, 5
17640000 , 32767, 5000, 37, 5
17660000 , 32767, 5000, 37, 5
17680000 , 32767, 5000, 37, 5
17700000 , 32767, 5000, 37, 5
17720000 , 32767, 5000, 37, 5
17740000 , 32767, 5000, 37, 5
17760000 , 32767, 5000, 37, 5
17780000 , 32767, 5000, 37, 5
17800000 , 32767, 5000, 37, 5
17820000 , 32767, 5000, 37, 5
17840000 , 32767, 5000, 37, 5
17860000 , 32767, 5000, 37, 5
17880000 , 32767, 5000, -256, -39
17900000 , 32767, 5000, 37, 5
17920000 , 32767, 5000, 37, 5
17940000 , 32767, 5000, 37, 5
17960000 , 32767, 5000, 37, 5
17980000 , 32767, 5000, 37, 5
18000000 , 32767, 5000, 37, 5
18020000 , 32767, 5000, 37, 5
18040000 , 32767, 5000, 37, 5
18060000 , 32767, 5000, -256, -39
18080000 , 32767, 5000, 37, 5
18100000 , 32767, 5000, 37, 5
18120000 , 32767, 5000, -256, -39
18140000 , 32767, 5000, 37, 5
18160000 , 32767, 5000, 37, 5
18180000 , 32767, 5000, 37, 5
18200000 , 32767, 5000, 37, 5
18220000 , 32767, 5000, 37, 5
18240000 , 32767, 5000, 37, 5
18260000 , 32767, 5000, 37, 5
18280000 , 32767, 5000, 37, 5
18300000 , 32767, 5000, 37, 5
18320000 , 32767, 5000, -256, -39
18340000 , 32767, 5000, 37, 5
18360000 , 32767, 5000, 37, 5
18380000 , 32767, 5000, 37, 5
18400000 , 32767, 5000, 37, 5
18420000 , 32767, 5000, 37, 5
18440000 , 32767, 5000, 37, 5
18460000 , 32767, 5000, 37, 5
18480000 , 32767, 5000, 37, 5
18500000 , 32767, 5000, 37, 5
18520000 , 32767, 5000, 37, 5
18540000 , 32767, 5000, 37, 5
18560000 , 32767, 5000, 37, 5
18580000 , 32767, 5000, 37, 5
18600000 , 32767, 5000, 37, 5
18620000 , 32767, 5000, 37, 5
18640000 , 32767, 5000, 37, 5
18660000 , 32767, 5000, 37, 5
18680000 , 32767, 5000, 37, 5
18700000 , 32767, 5000, 37, 5
18720000 , 32767, 5000, 37, 5
18740000 , 32767, 5000, 37, 5
18760000 , 32767, 5000, 37, 5
18780000 , 32767, 5000, 37, 5
18800000 , 32767, 5000, 37, 5
18820000 , 32767, 5000, 37, 5
18840000 , 32767, 5000, 37, 5
18860000 , 32767, 5000, 37, 5
18880000 , 32767, 5000, 37, 5
18900000 , 32767, 5000, 37, 5
18920000 , 32767, 5000, 37, 5
18940000 , 32767, 5000, -256, -39
18960000 , 32767, 5000, 37, 5
18980000 , 32767, 5000, 37, 5
19000000 , 32767, 5000, 37, 5
19020000 , 32767, 5000, 37, 5
19040000 , 32767, 5000, -256, -39
19060000 , 32767, 5000, 37, 5
19080000 , 32767, 5000, 37, 5
19100000 , 32767, 5000, 37, 5
19120000 , 32767, 5000, 37, 5
19140000 , 32767, 5000, 37, 5
19160000 , 32767, 5000, 37, 5
19180000 , 32767, 5000, 37, 5
19200000 , 32767, 5000, 37, 5
19220000 , 32767, 5000, -256, -39
19240000 , 32767, 5000, -256, -39
19260000 , 32767, 5000, -256, -39
19280000 , 32767, 5000, 37, 5
19300000 , 32767, 5000, -256, -39
19320000 , 32767, 5000, 37, 5
19340000 , 32767, 5000, 37, 5
19360000 , 32767, 5000, 37, 5
19380000 , 32767, 5000, 37, 5
19400000 , 32767, 5000, -256, -39
19420000 , 32767, 5000, -256, -39
19440000 , 32767, 5000, 37, 5
19460000 , 32767, 5000, -256, -39
19480000 , 32767, 5000, 37, 5
19500000 , 32767, 5000, 37, 5
19520000 , 32767, 5000, 37, 5
19540000 , 32767, 5000, 37, 5
19560000 , 32767, 5000, 37, 5
19580000 , 32767, 5000, 37, 5
19600000 , 32767, 5000, 37, 5
19620000 , 32767, 5000, -256, -39
19640000 , 32767, 5000, 37, 5
19660000 , 32767, 5000, 37, 5
19680000 , 32767, 5000, 37, 5
19700000 , 32767, 5000, 37, 5
19720000 , 32767, 5000, 37, 5
19740000 , 32767, 5000, 37, 5
19760000 , 32767, 5000, 37, 5
19780000 , 32767, 5000, -256, -39
19800000 , 32767, 5000, -256, -39
19820000 , 32767, 5000, 37, 5
19840000 , 32767, 5000, 37, 5
19860000 , 32767, 5000, 37, 5
19880000 , 32767, 5000, -256, -39
19900000 , 32767, 5000, 37, 5
19920000 , 32767, 5000, 37, 5
19940000 , 32767, 5000, -256, -39
19960000 , 32767, 5000, 37, 5
19980000 , 32767, 5000, 37, 5
20000000 , 32767, 5000, 37, 5
20020000 , 32767, 5000, 37, 5
20040000 , 32767, 5000, 37, 5
20060000 , 32767, 5000, -256, -39
20080000 , 32767, 5000, -256, -39
20100000 , 32767, 5000, 37, 5
20120000 , 32767, 5000, -256, -39
20140000 , 32767, 5000, -256, -39
20160000 , 32767, 5000, 37, 5
20180000 , 32767, 5000, -256, -39
20200000 , 32767, 5000, 37, 5
20220000 , 32767, 5000, 37, 5
20240000 , 32767, 5000, 37, 5
20260000 , 32767, 5000, -256, -39
20280000 , 32767, 5000, 37, 5
20300000 , 32767, 5000, 37, 5
20320000 , 32767, 5000, 37, 5
20340000 , 32767, 5000, 37, 5
20360000 , 32767, 5000, 37, 5
20380000 , 32767, 5000, 37, 5
20400000 , 32767, 5000, 37, 5
20420000 , 32767, 5000, 37, 5
20440000 , 32767, 5000, 37, 5
20460000 , 32767, 5000, -256, -39
